city,hotelName,overallRating,individualReview,individualRating,polarityScore,normalizedPolarityScore,meanPolarityScore
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"The lobby is beautiful and great for meetings and enjoying refreshments
Awesome bakery with proper proper donuts.
The staff were excellent as I had many documents to process and they did it all for me.
Location so handy. Beds and linens not quite as comfortable as other hotels in the same star zone.",10,0.9545,9.7725,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Location. Demand for deposit for incidentals yet don’t get funds released for 2-3 weeks..,7,-0.128,4.36,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,It’s just an amazing hotel in a perfect location with great staff that will serve you any time with any reasonable requests.,10,0.9118,9.559,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"To have buffet breakfast in the current circumstances is pretty great. They follow the safety instructions really well as they were not allowing too many people in the breakfast area. The location is in the heart of Sukhumvit area. I love the room so much, so comfortable and perfect. The staff was great, especially Alice who was so kind during my check in process and her Manager as well who opened a new counter for me when I was in queue waiting for the check in. Overall, it was a perfect choice for my staycation after a busy month.. Just one thing in the room that they need to change. They need to change the kiblat direction. The direction is incorrect and it supposed to be on the opposite direction. If the direction in 1 room is incorrect, they need to check it in the other rooms as well. I have sent the message after I checked out but still no response from them until I wrote this review..",10,0.9608,9.804,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,The room was spacious. Their beds are large and very comfortable. The staff are very helpful and polite. The stay was pleasant.. The only one thing I didn’t like was the basin’s draining in the bathroom that is too slow..,9.6,0.8476,9.238,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"Fantastic everything. Big room, great view, lovely staff. Stayed there for the AFL Grand Final function in their ballroom. They also did a fantastic job of that. Superb food and service.. Nothing bad.",10,0.9777,9.8885,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Breakfast. Everything really. No room service menus in room. Supposed to scan some dot thing to access menu. Spare me that. Explanation was due to covid. But not logical.,9,-0.3597,3.2015,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Excellent.,9,0.5719,7.8595,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"The check in staff were excellent and efficient, nice big clean room with excellent TV choice.
And the special offer price!!. Nothing not to like in this high end hotel..",10,0.9628,9.814,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Very cold in the room. Air cond works just on 18C°..,7,0,5,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"Nothing. Personal unkind. Just fake smile. Only 1 western man in hotel was really good and helpful. 
Hotel old. Really need renew. Towels in room broken and old. Tom was not clean, hair on the floor in bath, some piece of bread in the floor in room. Location not good, have to go across dirty part of city. 
Was my last time there..",2,0.4168,7.084,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Rooms are very clean and nice.. Breakfast buffet had a nice selection of food choices and the omelette bar is great..,9,0.8718,9.359,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"Pagoda restaurant, but it was closed.. TV picture was bright at the top and dark at the bottom.
There were few carpets in the room.
Lunch and breakfast buffet expensive.
Prefer soap not a liquid..",6,0.7227,8.6135,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Very nice hotel. Friendly and professiol staff. Giant construction site across my room which was a bit noisy despite sound proofing..,9.6,0.7056,8.528,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,The morning buffet was very decent considering a lot of hotels offer very poor variations these days. The swimming pool was very small and not for adults. Only kids there.,10,-0.5256,2.372,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"Very nice lounge and friendly staff, limousine service. Nothing.",10,0.7425,8.7125,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,A lot of foods. the cook doesn't wear gloves.,10,0,5,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"I really recommend getting the room with lounge benefits! Staff were so thoughtful and always remembered you, would definitely book again..",10,0.8945,9.4725,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"Be sure to pay for the additional VIP feature on the 27th floor. They offered an included evening buffet with drinks that was well worth the added cost. It is close to the Skytrain and you can walk directly across the pretty Queen's Park to the Emporium which offers a nice food selection, along with very high end western chains that cost more than in the US. Across from the Emporium is an even higher priced collection of new stores (Quartier ?) featuring the most expensive stores in NY and San Francisco. I see a lot of mall walkers enjoying the air conditioning and glitz but I don't see anyone actually buying anything. There are some excellent reasonably priced restaurants on the 3-4 top floors there.. I appreciated the free secured parking, but driving to the hotel can be a bit challenging during rush hour or anytime after dark and impossible without a good GPS. Take a taxis....",10,0.9811,9.9055,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"Stayed many times before and even with recent severe upgrades after only a few years it seams worn down fix carpets level 31. Staff in lounge severely delayed understaffed or just totally not trained to handle customers.
5 star hotel with severe relays on arranging wine or even having a proper wine list with wines actually available. Actually unacceptable for a hotel of this standard.
I will never stay here again..",7.5,-0.9231,0.3845,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,The staff here are very helpful and friendly. The breakfast and complimentary happy hour treat are very good.. It would be better If they can provide more Asian food.,9,0.9569,9.7845,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,A great place close to restaurants and shopping. Nice to have the park next door..,9.6,0.7845,8.9225,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"Great location, helpful team members, good room size, nice breakfast. Fitness well equipped, just very dark in the evenings, dangerous when operating some equipment.",8,0.9136,9.568,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Room dining. Not the perfect location to know the real bangkok.,5.8,-0.4585,2.7075,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Friendly and very courteous staff.. None.,9,0.7778,8.889,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"The bed are comfortable for a nice sleep. The bath tub is just fit for a nice bath. The baffet breakfast offers various hot foods, drinks, dessert, bread...the croissant is very delicious!!. There is some distance between the hotel and the MRT station, and we got to walk with our luggage for 10more minutes under the warm, moist weather in Bangkok. Although there’s shuttle buses between but it’s hard for a first-time visitor to know where to take it at the MRT station..",8.8,0.7298,8.649,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Breakfast is to die for.. One coffee sachet per person in the room. Took a long time to check in..,9,-0.5994,2.003,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Everything is perfect. All staff are helpful and kind especially Racheal which is the staff performed the check in for us. She is professional and friendly. She answered all my questions and concerns. Thank you so much for creating a memeroble time for us to stay in bangkok..,10,0.9521,9.7605,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Breakfast was superb. The sunbed cushions were filthy..,8,0.6249,8.1245,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,A great and luxury hotel which really I would highly recommend. Staff & high professionalism and cleanness of rooms and it was so quite.,8,0.7996,8.998,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Location. Over priced.,7.1,0,5,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,V. Good breakfast. No 🛁bathtub.,8,0.1779,5.8895,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,The luxury of our stay.,9,0,5,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"Breakfast buffet was incredible.
Shower was excellent.
Hotel staff were wonderful.. First room had a very musty odor and toilet did not have a hand bidet. We complained and got a better room..",8,0.312,6.56,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Everything. Nothing.,8.8,0,5,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Everything.,10,0,5,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"Amazing shower, was so relaxing at the end of my holiday. Pool was very nice too.. Cheaper snacks in the room.",9,0.9288,9.644,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"Lovely Decor, large lobby, great lobby bar and fabulous breakfast. Service was poor and it has a tiny pool not at all suitable for a 1500 room hotel.",5.8,0.8555,9.2775,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,The location was nice with many shops around the hotel. The staff were very accommodating and helped you out with everything. The concierge downstairs is very nice and planned an awesome private tour for us.. The pool had too much chlorine or salt and caused an massive pain to the eyes. Other than that it was a nice stay..,8,0.8481,9.2405,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"Spacious rooms and great service.. Gym too strict. Forgot trainers, wore flip flops and got harassed by staff endlessly. Very irritating..",8,-0.624,1.88,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Breakfast was awesome as always and the staff is so friendly!. Swimming pool facilities must be renovated..,9,0.6588,8.294,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"The room is comfortable, staff are friendly and very helpful especially the concierge and bellmen.
Facilities are super.
Perhaps to introduce a Halal section for Muslim guests.. Nothing...everything are good..",10,0.9468,9.734,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"quiet not much swer smell. the breakfast and dinner was very limited options and not worth the extra money paid for upgrade, felt scammed as we paid 9000 baht extra for nothing but salads and bread and room was as the original booked. also bathroom does not have bedit water pipe..",6,0.2548,6.274,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"Great location. It's an easy walk to Emporium and EMQuartier and BTS. Plus there are plenty of places to get a massage or meal on the same block as the hotel. The rooftop bar was very nice. The club floor was adults only which was very nice.. The club floor was a little lack luster compared to other club lounges in similarly priced hotels. I'm not sure it was worth the extra price, but it was spacious..",8,0.47,7.35,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Smelly.,2.5,0,5,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,"great breakfast and facilities - staff are friendly and helpful - they can help with activities and directions, whatever you require. transport links (MRT) are convenient and easy to reach - across the park.. its a big place, so if you are looking for a boutique experience you won't get it - its very orientated to business travelers and so can be a little sterile at times..",8,0.9413,9.7065,7.858155
Bangkok,Bangkok Marriott Marquis Queen’s Park,8.7,Room service was excellent. The room was very clean. The staff was always ready to help and kind!. Nothing.,9.2,0.9039,9.5195,7.858155
